_id,_rev,deviceType,deviceId,eventType,format,timestamp,WS_sensorData_NO2,WS_sensorData_NO,WS_sensorData_NOX,WS_sensorData_StWd,WS_sensorData_WDS,WS_sensorData_WDD,WS_sensorData_ITemp,WS_sensorData_O3,WS_sensorData_SO2,WS_sensorData_Filter,WS_sensorData_PM2_5,WS_sensorData_PM10,WS_sensorData_O_Xyle,WS_sensorData_EthylB,WS_sensorData_BENZN,WS_sensorData_TOLUEN,WS_sensorData_TEMP,WS_sensorData_TOL,WS_sensorData_FILTER25,WS_sensorData_PM_10_25,WS_sensorData_BP,WS_sensorData_PREC,WS_sensorData_SR,WS_sensorData_CO,WS_sensorData_RH,WS_sensorData_NO2_TRAFIC,WS_sensorData_NO_TRAFIC,WS_sensorData_NOX_TRAFIC,WS_sensorData_CO_TRAFIC,WSV2_sensorData_BENZN,WSV2_sensorData_TOLUEN,date,time
899f1cb0-c740-11e7-8ea3-bdeefb14cb95,1-b1a992249a777df943d97204af7279ce,WS,Kiryat-Binyamin,sensorData,json,2017-11-11T16:29:25.883-08:00,26,0,26,32.72,0.3,122,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:25.883-08:00
89a58552-c740-11e7-8ea3-bdeefb14cb95,1-50e4c0c99fb8fdc2e732f915ba9a4a8b,WS,Kiryat-Ata,sensorData,json,2017-11-11T16:29:25.925-08:00,9,-1.6,6.5,15.98,0.6,309,24,,0,53,15.8,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:25.925-08:00
89aa4040-c740-11e7-b396-8b80b3cfc651,1-5844d2325a5ed0af41e8aed82e4a9cd5,WS,Neve-Shaanan,sensorData,json,2017-11-11T16:29:25.956-08:00,2.3,-0.2,1.9,,1,353,,,-1,44,,16.9,0,-0.5,-0.09,0,,,,,,,,,,,,,,,,2017-11-11,16:29:25.956-08:00
89b7d4d0-c740-11e7-8b57-e994f8ea70af,1-b23e2da2cbe71ea23a503db7694c02c4,WS,Daliat-el-Carmel,sensorData,json,2017-11-11T16:29:26.045-08:00,7.4,-1.1,5.7,11.34,0.8,116,,,,,21.9,,-0.2,0.3,-0.18,,21.3,1.1,,,,,,,,,,,,,,2017-11-11,16:29:26.045-08:00
89bda130-c740-11e7-90b6-a33da586196f,1-244d7ea68024588eea58ce8e1be66709,WS,Igud,sensorData,json,2017-11-11T16:29:26.083-08:00,,,,15.86,0.1,1,23,56.5,0,20,10,25.3,,,,,23.6,,45,15.2,1002,0,9.4,,,,,,,,,2017-11-11,16:29:26.083-08:00
89c4a610-c740-11e7-8ea3-bdeefb14cb95,1-e143ddfeded08004a61e917d9507af34,WS,Ahuza,sensorData,json,2017-11-11T16:29:26.129-08:00,,,,,,,25.7,91.6,-1.2,15,8.8,14.1,,,,,22.7,,3,5.3,1004,0,,0,,,,,,,,2017-11-11,16:29:26.129-08:00
89c876a0-c740-11e7-ad52-afff43ebfbca,1-d340c5f649df10478afd58704a251a1f,WS,Shprintsak,sensorData,json,2017-11-11T16:29:26.154-08:00,4.5,-0.2,4.2,,1.6,268,20.9,77.2,-0.4,5,8,5.6,,,,,22.7,,40,-2.3,983,0,39.8,0.27,81,,,,,,,2017-11-11,16:29:26.154-08:00
89cd3190-c740-11e7-8b57-e994f8ea70af,1-603efc9e56bdcc7bec4a4936f84f0e42,WS,Kiryat-Yam,sensorData,json,2017-11-11T16:29:26.185-08:00,-1.3,-0.1,-1.4,5.93,0.7,275,25.5,,0,,,,,,,,22.1,,,,,,,,59,,,,,,,2017-11-11,16:29:26.185-08:00
89d03ed0-c740-11e7-ad52-afff43ebfbca,1-135cf06946644e8378b9f58e4e606768,WS,Kiryat-Motzkin,sensorData,json,2017-11-11T16:29:26.205-08:00,9,0,8,51.71,0.2,147,27.2,64,-0.3,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,16:29:26.205-08:00
89d32500-c740-11e7-ad52-afff43ebfbca,1-84b91147ee055d3e48131ba9b3880a58,WS,Kiryat-Bialik,sensorData,json,2017-11-11T16:29:26.224-08:00,4,-0.6,3,13.59,0.4,266,24.5,,0,17,15.2,20,0,0,-0.19,3.7,24.5,,30,,,0,,,64,4,0,3,,,,2017-11-11,16:29:26.224-08:00
89d98da1-c740-11e7-8ea3-bdeefb14cb95,1-71d26facaa2ced258f63abd1088cee48,WS,Nesher,sensorData,json,2017-11-11T16:29:26.266-08:00,8.5,-0.1,8.3,,,,,,,,28,38,0.2,0.1,0.1,0.5,,,,,,,,0.26,,,,,,,,2017-11-11,16:29:26.266-08:00
